55186.8789222,12012,6.09352103518E-07,3.77993447439E-10
55186.8993553,12013,6.10388501107E-07,3.78094786124E-10
55186.9197885,12014,6.10394901445E-07,3.78104996187E-10
55186.9402215,12015,6.10565577125E-07,3.78118406419E-10
55186.9606546,12016,6.10566034292E-07,3.78117187307E-10
55186.9810878,12017,6.10199386358E-07,3.78080004391E-10
55187.0015208,12018,6.09678368367E-07,3.77999390610E-10
55187.0219539,12019,6.09872359564E-07,3.78029868410E-10
55187.0423870,12020,6.10552014504E-07,3.78125721091E-10
55187.0628202,12021,6.10530375266E-07,3.78133492930E-10
55187.0832532,12022,6.11011619728E-07,3.78204658593E-10
55187.1036863,12023,6.10894432587E-07,3.78158637115E-10
55187.1241195,12024,6.10711413398E-07,3.78147055551E-10
55187.1445525,12025,6.10891384807E-07,3.78173114070E-10
55187.1649856,12026,6.10286400477E-07,3.78099053016E-10
55187.1854188,12027,6.09624117883E-07,3.78008686339E-10
55187.2058518,12028,6.09722256399E-07,3.78029563632E-10
55187.2262849,12029,6.10022310340E-07,3.78053336316E-10
55187.2467181,12030,6.09818109080E-07,3.78056536485E-10
55187.2671511,12031,6.09824357029E-07,3.78048155090E-10
55187.2875842,12032,6.10104143233E-07,3.78081680670E-10
55187.3080173,12033,6.09139063696E-07,3.77948187906E-10
55187.3284504,12034,6.08979817191E-07,3.77952150020E-10
55187.3488835,12035,6.08892650683E-07,3.77929444059E-10
55187.3693166,12036,6.09180665893E-07,3.77965865030E-10
55187.3897498,12037,6.09382886096E-07,3.77984151710E-10
55187.4101828,12038,6.09318577938E-07,3.77985980378E-10
55187.4306159,12039,6.08752757581E-07,3.77906585709E-10
55187.4510490,12040,6.09092127884E-07,3.77955197800E-10
55187.4714821,12041,6.08923280872E-07,3.77927767780E-10
55187.4919152,12042,6.08728832508E-07,3.77910700212E-10
55187.5123483,12043,6.08852419987E-07,3.77936911120E-10
55187.5327814,12044,6.08954977784E-07,3.77940416067E-10
55187.5532145,12045,6.09026295836E-07,3.77956874079E-10
55187.5736476,12046,6.08614845536E-07,3.77901709261E-10
55187.5940808,12047,6.09277128130E-07,3.77987199490E-10
55187.6145139,12048,6.08374375694E-07,3.77886622750E-10
55187.6349469,12049,6.08622312597E-07,3.77915424271E-10
55187.6553801,12050,6.07819222567E-07,3.77807228081E-10
55187.6758132,12051,6.08960159010E-07,3.77941482790E-10
55187.6962462,12052,6.09180818282E-07,3.77966017419E-10
55187.7166794,12053,6.08596558856E-07,3.78041297585E-10
55187.7371125,12054,6.08399824657E-07,3.77895461312E-10
55187.7575455,12055,6.07485947824E-07,3.77775378780E-10
55187.7779786,12056,6.08041558118E-07,3.77836334380E-10
55187.7984118,12057,6.08281418404E-07,3.77866659791E-10
55187.8188449,12058,6.07639098769E-07,3.77782693452E-10
55187.8392780,12059,6.07767562696E-07,3.77805704191E-10
55187.8597112,12060,6.07248525762E-07,3.77740634088E-10
55187.8801442,12061,6.07669576569E-07,3.77782541063E-10
55187.9210105,12063,6.07738761175E-07,3.77802808800E-10
55187.9414436,12064,6.07357331508E-07,3.77747491593E-10
55187.9618766,12065,6.06646741601E-07,3.77681202378E-10
55187.9823098,12066,6.07198999337E-07,3.77726614300E-10
55188.0027430,12067,6.08063959301E-07,3.77880070023E-10
55188.0231760,12068,6.07902122183E-07,3.77832067488E-10
55188.0436091,12069,6.08207052572E-07,3.77867421736E-10
55188.0640423,12070,6.07069773465E-07,3.77725699966E-10
55188.0844753,12071,6.07220333797E-07,3.77754196709E-10
55188.1049084,12072,6.07414020216E-07,3.77771416666E-10
55188.1253416,12073,6.06741527559E-07,3.77710613455E-10
55188.1457746,12074,6.06668990395E-07,3.77686535993E-10
55188.1662078,12075,6.07313900643E-07,3.77774769224E-10
55188.1866410,12076,6.06979406788E-07,3.77717318571E-10
55188.2070741,12077,6.07174464708E-07,3.77757244489E-10
55188.2275071,12078,6.06993578965E-07,3.77744900980E-10
55188.2479403,12079,6.06790292039E-07,3.77712899290E-10
55188.2683734,12080,6.07143224963E-07,3.77748710705E-10
55188.2888065,12081,6.07464003808E-07,3.77779188505E-10
55188.3092396,12082,6.07590486678E-07,3.77804789857E-10
55188.3296727,12083,6.07024056765E-07,3.77738957809E-10
55188.3501058,12084,6.06946185986E-07,3.77743377090E-10
55188.3705389,12085,6.07802154999E-07,3.77842277551E-10
55188.3909720,12086,6.07643822828E-07,3.77837096325E-10
55188.4114052,12087,6.06932013809E-07,3.77727376245E-10
55188.4318382,12088,6.07130271898E-07,3.77769130831E-10
55188.4522714,12089,6.07184522382E-07,3.77766540218E-10
55188.4727045,12090,6.07507129895E-07,3.77811952140E-10
55188.4931376,12091,6.07174921875E-07,3.77777359837E-10
55188.5135707,12092,6.07540045919E-07,3.77791379625E-10
55188.5340039,12093,6.07394209646E-07,3.77794427405E-10
55188.5544370,12094,6.07438097678E-07,3.77801284910E-10
55188.5748700,12095,6.07366779626E-07,3.77791684403E-10
55188.5953032,12096,6.07571742831E-07,3.77820790702E-10
55188.6157363,12097,6.07306738360E-07,3.77789246179E-10
55188.6361694,12098,6.07537607695E-07,3.77830543598E-10
55188.6566026,12099,6.07309328973E-07,3.77788941401E-10
55188.6770357,12100,6.08349383898E-07,3.77924720000E-10
55188.6974687,12101,6.08190442171E-07,3.77894394589E-10
55188.7179020,12102,6.07430021061E-07,3.77812714085E-10
55188.7383351,12103,6.07882311613E-07,3.77869707571E-10
55188.7587681,12104,6.08211319464E-07,3.77892718310E-10
55188.7792013,12105,6.08317839375E-07,3.77924262833E-10
55188.7996344,12106,6.08040643784E-07,3.77882051080E-10
55188.8200676,12107,6.08217719802E-07,3.77908719155E-10
55188.8405006,12108,6.08830018804E-07,3.77980189596E-10
55188.8609338,12109,6.07799107219E-07,3.77846239665E-10
55188.8813669,12110,6.08112114225E-07,3.77896528035E-10
55188.9018000,12111,6.08714203164E-07,3.77963274417E-10
55188.9222332,12112,6.08841600368E-07,3.77999238221E-10
55188.9426663,12113,6.09247259886E-07,3.78060803377E-10
55188.9630993,12114,6.09126872576E-07,3.78038554583E-10
55188.9835326,12115,6.08906975249E-07,3.78001066889E-10
55189.0039657,12116,6.09965469243E-07,3.78144922105E-10
55189.0243987,12117,6.09885465018E-07,3.78149798553E-10
55189.0448318,12118,6.09654290905E-07,3.78104081853E-10
55189.0652651,12119,6.09897656138E-07,3.78142026714E-10
55189.0856982,12120,6.09889884299E-07,3.78143550604E-10
55189.1061312,12121,6.09869921340E-07,3.78134559653E-10
55189.1265645,12122,6.09800127178E-07,3.78135473987E-10
55189.1469975,12123,6.09940782225E-07,3.78142941048E-10
55189.1674306,12124,6.11047735921E-07,3.78292282268E-10
55189.1878638,12125,6.10219501706E-07,3.78194448530E-10
55189.2082969,12126,6.11120882641E-07,3.78293653769E-10
55189.2287300,12127,6.10456618990E-07,3.78228736055E-10
55189.2491632,12128,6.11551533955E-07,3.78368933935E-10
55189.2695963,12129,6.10791874790E-07,3.78268814362E-10
55189.2900294,12130,6.11384515611E-07,3.78342875416E-10
55189.3104625,12131,6.11528066049E-07,3.78371372159E-10
55189.3308956,12132,6.11380553497E-07,3.78352323534E-10
55189.3513288,12133,6.11160960948E-07,3.78327026960E-10
55189.3717619,12134,6.11816081259E-07,3.78409621798E-10
55189.3921950,12135,6.11818214705E-07,3.78403373849E-10
55189.4126282,12136,6.11659577756E-07,3.78398192623E-10
55189.4330613,12137,6.12524385331E-07,3.78488254522E-10
55189.4534945,12138,6.12514175268E-07,3.78496788306E-10
55189.4739276,12139,6.11622394840E-07,3.78393163786E-10
55189.4943607,12140,6.12276448428E-07,3.78473015622E-10
55189.5147939,12141,6.12303421281E-07,3.78468291563E-10
55189.5352270,12142,6.12553186852E-07,3.78505626868E-10
55189.5556601,12143,6.12714109636E-07,3.78526046994E-10
55189.5760931,12144,6.12987647891E-07,3.78571916083E-10
55189.5965264,12145,6.13398641024E-07,3.78632262127E-10
55189.6169595,12146,6.13727496486E-07,3.78661520815E-10
55189.6373925,12147,6.13997682183E-07,3.78711199629E-10
55189.6578258,12148,6.13641701479E-07,3.78667768764E-10
55189.6782589,12149,6.14093077697E-07,3.78688950835E-10
55189.6986920,12150,6.14502089773E-07,3.78738172482E-10
55189.7191252,12151,6.15158733974E-07,3.78832806051E-10
55189.7395583,12152,6.14419190157E-07,3.78746096710E-10
55189.7599914,12153,6.15843722529E-07,3.78944050021E-10
55189.7804247,12154,6.15199117059E-07,3.78843168503E-10
55189.8008577,12155,6.15878162443E-07,3.78928658732E-10
55189.8212909,12156,6.15899649292E-07,3.78940392685E-10
55189.8417239,12157,6.15701391203E-07,3.78910219663E-10
55189.8621571,12158,6.15129322897E-07,3.78841492224E-10
55189.8825903,12159,6.15730649891E-07,3.78928201565E-10
55189.9030233,12160,6.16446421024E-07,3.79016587185E-10
55189.9234565,12161,6.16260201666E-07,3.79014453739E-10
55189.9438897,12162,6.16269954562E-07,3.78994490780E-10
55189.9643228,12163,6.16666623129E-07,3.79051027099E-10
55189.9847560,12164,6.16537854424E-07,3.79038683590E-10
55190.0051891,12165,6.17448073921E-07,3.79147489336E-10
55190.0256221,12166,6.17905850477E-07,3.79222769502E-10
55190.0460553,12167,6.17731822239E-07,3.79187415254E-10
55190.0664885,12168,6.18467099164E-07,3.79277019986E-10
55190.0869216,12169,6.18043305355E-07,3.79220940834E-10
55190.1073547,12170,6.18646613406E-07,3.79314812458E-10
55190.1277880,12171,6.18957486966E-07,3.79363729327E-10
55190.1482210,12172,6.19756310104E-07,3.79436418880E-10
55190.1686541,12173,6.19479266902E-07,3.79410207972E-10
55190.1890874,12174,6.19818941983E-07,3.79458972452E-10
55190.2095204,12175,6.20473452738E-07,3.79557110968E-10
55190.2299536,12176,6.20946925361E-07,3.79595360607E-10
55190.2503868,12177,6.20697312179E-07,3.79564273251E-10
55190.2708198,12178,6.20927876736E-07,3.79600237055E-10
55190.2912530,12179,6.21468400519E-07,3.79670945551E-10
55190.3116861,12180,6.21079046624E-07,3.79615323566E-10
55190.3321194,12181,6.22726676492E-07,3.79816324657E-10
55190.3525524,12182,6.22649872436E-07,3.79819981993E-10
55190.3729856,12183,6.22561486816E-07,3.79798647533E-10
55190.3934188,12184,6.22542742969E-07,3.79821810661E-10
55190.4138519,12185,6.22369629065E-07,3.79776551128E-10
55190.4342850,12186,6.23137669625E-07,3.79876823090E-10
55190.4547183,12187,6.22854988030E-07,3.79870270363E-10
55190.4751513,12188,6.23335622936E-07,3.79916596619E-10
55190.4955844,12189,6.23108410937E-07,3.79872099031E-10
55190.5160177,12190,6.23638267490E-07,3.79947683975E-10
55190.5364507,12191,6.23224226577E-07,3.79890080933E-10
55190.5568839,12192,6.24022135381E-07,3.79995229343E-10
55190.5773170,12193,6.24189153725E-07,3.80014430357E-10
55190.5977502,12194,6.23927197034E-07,3.80055575387E-10
55190.6181833,12195,6.24476559379E-07,3.80046127269E-10
55190.6386165,12196,6.24366839299E-07,3.80028907312E-10
55190.6590497,12197,6.24806938731E-07,3.80091386802E-10
55190.6794828,12198,6.24434804793E-07,3.80032869426E-10
55190.6999159,12199,6.24277539345E-07,3.80029974035E-10
55190.7203492,12200,6.23923539698E-07,3.79991267229E-10
55190.7407822,12201,6.24842140590E-07,3.80108301981E-10
55190.7612154,12202,6.24752535858E-07,3.80273644046E-10
55190.7816486,12203,6.24870789722E-07,3.80107082869E-10
55190.8020817,12204,6.24481892994E-07,3.80053289552E-10
55190.8225148,12205,6.24694628038E-07,3.80086662743E-10
55190.8429480,12206,6.24662169181E-07,3.80072795344E-10
55190.8633811,12207,6.24495760393E-07,3.80057404055E-10
55190.9042473,12209,6.25012206714E-07,3.80136189168E-10
55190.9246806,12210,6.24854636488E-07,3.80122931325E-10
55190.9451137,12211,6.25146004256E-07,3.80166057412E-10
55190.9655468,12212,6.25613076541E-07,3.80229146458E-10
55190.9859801,12213,6.25172519942E-07,3.80163923966E-10
55191.0064132,12214,6.25140518252E-07,3.80182972591E-10
55191.0268463,12215,6.24878866339E-07,3.80133446166E-10
55191.0472794,12216,6.24187172668E-07,3.80052527607E-10
55191.0677127,12217,6.24560982885E-07,3.80110130649E-10
55191.0881457,12218,6.24455072530E-07,3.80091843969E-10
55191.1085789,12219,6.24756497972E-07,3.80125217160E-10
55191.1290121,12220,6.25224027424E-07,3.80182667813E-10
55191.1494452,12221,6.26248843449E-07,3.80312808019E-10
55191.1698783,12222,6.26258443956E-07,3.80321189414E-10
55191.1903116,12223,6.25334966616E-07,3.80198973436E-10
55191.2107448,12224,6.25126803242E-07,3.80180381978E-10
55191.2311778,12225,6.24741868628E-07,3.80136036779E-10
55191.2516111,12226,6.25220522477E-07,3.80189525318E-10
55191.2720442,12227,6.25660774298E-07,3.80245909248E-10
55191.2924773,12228,6.25496498956E-07,3.80237070686E-10
55191.3129104,12229,6.25771561101E-07,3.80263891150E-10
55191.3333437,12230,6.25976524306E-07,3.80283396942E-10
55191.3537768,12231,6.25632277555E-07,3.80248042694E-10
55191.3742099,12232,6.25517223860E-07,3.80236918297E-10
55191.3946432,12233,6.25720358397E-07,3.80253985865E-10
55191.4150762,12234,6.24998644093E-07,3.80159352296E-10
55191.4355094,12235,6.25280411354E-07,3.80194096988E-10
55191.4559427,12236,6.25951837288E-07,3.80282787386E-10
55191.4763757,12237,6.25159262099E-07,3.80202935550E-10
55191.4968089,12238,6.26115350685E-07,3.80303359901E-10
55191.5172421,12239,6.26608481489E-07,3.80361724888E-10
55191.5376753,12240,6.26259663068E-07,3.80340542817E-10
55191.5581084,12241,6.26833864820E-07,3.80387021462E-10
55191.5785415,12242,6.26098283117E-07,3.80307931571E-10
55191.5989748,12243,6.26457159212E-07,3.80345266876E-10
55191.6194079,12244,6.26402299172E-07,3.80353038715E-10
55191.6398410,12245,6.25987801092E-07,3.80303055123E-10
55191.6602743,12246,6.26857942282E-07,3.80427252158E-10
55191.6807073,12247,6.26416776127E-07,3.80345266876E-10
55191.7011405,12248,6.26560631343E-07,3.80384278460E-10
55191.7215738,12249,6.27986078049E-07,3.80549772914E-10
55191.7420068,12250,6.27196093473E-07,3.80438986111E-10
55191.7624400,12251,6.27433210757E-07,3.80475559471E-10
55191.7828732,12252,6.27495842636E-07,3.80487141035E-10
55191.8033063,12253,6.28198051148E-07,3.80566383315E-10
55191.8237395,12254,6.26789519621E-07,3.80412013258E-10
55191.8441727,12255,6.27470546062E-07,3.80502532324E-10
55191.8646058,12256,6.27610743942E-07,3.80502075157E-10
55191.8850390,12257,6.26649931297E-07,3.80390831187E-10
55191.9054721,12258,6.27337205687E-07,3.80489731648E-10
55191.9259053,12259,6.27178263960E-07,3.80450872453E-10
55191.9463385,12260,6.27366616764E-07,3.80471749746E-10
55191.9667716,12261,6.26855046891E-07,3.80404698586E-10
55191.9872048,12262,6.27645336245E-07,3.80502227546E-10
55192.0076380,12263,6.26862056785E-07,3.80424813934E-10
55192.0280711,12264,6.27270764083E-07,3.80464892241E-10
55192.0485042,12265,6.27192740915E-07,3.80460930127E-10
55192.0689375,12266,6.27057571872E-07,3.80443862559E-10
55192.0893707,12267,6.27239219560E-07,3.80473273636E-10
55192.1098037,12268,6.27309623278E-07,3.80488055369E-10
55192.1302370,12269,6.27509557646E-07,3.80495370041E-10
55192.1506702,12270,6.27339796300E-07,3.80514571055E-10
55192.1711033,12271,6.27746979708E-07,3.80535600737E-10
55192.1915365,12272,6.28239500956E-07,3.80614081072E-10
55192.2119697,12273,6.28055719822E-07,3.80566992871E-10
55192.2324028,12274,6.27797268078E-07,3.80570650207E-10
55192.2528360,12275,6.27099783625E-07,3.80452396343E-10
55192.2732692,12276,6.27846337336E-07,3.80549010969E-10
55192.2937023,12277,6.26980463038E-07,3.80437919388E-10
55192.3141355,12278,6.27262230299E-07,3.80476626194E-10
55192.3345687,12279,6.27919788834E-07,3.80556325641E-10
55192.3550019,12280,6.26736335860E-07,3.80417956429E-10
55192.3754350,12281,6.27100088403E-07,3.80471749746E-10
55192.3958682,12282,6.28021279908E-07,3.80700485635E-10
55192.4163014,12283,6.27053152591E-07,3.80462149239E-10
55192.4367345,12284,6.27476641622E-07,3.80508475495E-10
55192.4571678,12285,6.28412005304E-07,3.80637396589E-10
55192.4776009,12286,6.27261773132E-07,3.80488512536E-10
55192.4980340,12287,6.27327909958E-07,3.80516552112E-10
55192.5184673,12288,6.27512148259E-07,3.80509389829E-10
55192.5389005,12289,6.27277316810E-07,3.80499484544E-10
55192.5593335,12290,6.27174454235E-07,3.80494912874E-10
55192.5797667,12291,6.28535897561E-07,3.80645016039E-10
55192.6002000,12292,6.27306270720E-07,3.80509542218E-10
55192.6206331,12293,6.28052519653E-07,3.80602804286E-10
55192.6410663,12294,6.28670761826E-07,3.80843426517E-10
55192.6614994,12295,6.28500390924E-07,3.80661931218E-10
55192.6819326,12296,6.27777609897E-07,3.80561202089E-10
55192.7023658,12297,6.29054934495E-07,3.80722124873E-10
55192.7227990,12298,6.29408019808E-07,3.80767079628E-10
55192.7432321,12299,6.29691006181E-07,3.81149576018E-10
55192.7636653,12300,6.29053105827E-07,3.80718619926E-10
55192.7840986,12301,6.28950700419E-07,3.80711305254E-10
55192.8045317,12302,6.29951591371E-07,3.80831387786E-10
55192.8249649,12303,6.30165545527E-07,3.80872837594E-10
55192.8453979,12304,6.30602901957E-07,3.81265848825E-10
55192.8658312,12305,6.30479771645E-07,3.81250914703E-10
55192.8862644,12306,6.31044677668E-07,3.81336100154E-10
55192.9066975,12307,6.31216724849E-07,3.81351186665E-10
55192.9271308,12308,6.30998046634E-07,3.81320556476E-10
55192.9475639,12309,6.31225258633E-07,3.81349205608E-10
55192.9679971,12310,6.31965412006E-07,3.81451915794E-10
55192.9884303,12311,6.31740790620E-07,3.81413513766E-10
55193.0088635,12312,6.32181956775E-07,3.81479498203E-10
55193.0292967,12313,6.31646766607E-07,3.81412904210E-10
55193.0497299,12314,6.32717451721E-07,3.81549749532E-10
55193.0905962,12316,6.32389967760E-07,3.81519728899E-10
55193.1110293,12317,6.32372443025E-07,3.81511499893E-10
55193.1314626,12318,6.33308263874E-07,3.81629448979E-10
55193.1518958,12319,6.33357485521E-07,3.81622286696E-10
55193.1723289,12320,6.33277328907E-07,3.81616953081E-10
55193.1927621,12321,6.32951216447E-07,3.81587846782E-10
55193.2131953,12322,6.33718647451E-07,3.81688118744E-10
55193.2336285,12323,6.33594145638E-07,3.81664041282E-10
55193.2540617,12324,6.33068860755E-07,3.81592113674E-10
55193.2744949,12325,6.33698379714E-07,3.81670898787E-10
55193.2949281,12326,6.33908828923E-07,3.81706710202E-10
55193.3153612,12327,6.33682683647E-07,3.81686290076E-10
55193.3357944,12328,6.33875760510E-07,3.81688880689E-10
55193.3562276,12329,6.33398782940E-07,3.81658555278E-10
55193.3766607,12330,6.34254751953E-07,3.81759589185E-10
55193.3970940,12331,6.34922520551E-07,3.81830754848E-10
55193.4175272,12332,6.33788136835E-07,3.81692233247E-10
55193.4379603,12333,6.33941592558E-07,3.81717225043E-10
55193.4583936,12334,6.33759792481E-07,3.81692995192E-10
55193.4788268,12335,6.33842387319E-07,3.81718748933E-10
55193.4992599,12336,6.33660739631E-07,3.81689337856E-10
55193.5196931,12337,6.33489606784E-07,3.81657945722E-10
55193.5401262,12338,6.34073104265E-07,3.81733225888E-10
55193.5605594,12339,6.34047350524E-07,3.81725149271E-10
55193.5809926,12340,6.33091414327E-07,3.81622591474E-10
55193.6014259,12341,6.33343618122E-07,3.81671203565E-10
55193.6218590,12342,6.33915076872E-07,3.81719663267E-10
55193.6422922,12343,6.34170785614E-07,3.81743740729E-10
55193.6627255,12344,6.32969807905E-07,3.81595009065E-10
55193.6831586,12345,6.33658606185E-07,3.81685680520E-10
55193.7035918,12346,6.33937173277E-07,3.81714482041E-10
55193.7240251,12347,6.33789508336E-07,3.81717377432E-10
55193.7444582,12348,6.32719737556E-07,3.81576265218E-10
55193.7648913,12349,6.33771069267E-07,3.81708081703E-10
55193.7853246,12350,6.33998433655E-07,3.81734902167E-10
55193.8057577,12351,6.33588354856E-07,3.81703052866E-10
55193.8261909,12352,6.33779145884E-07,3.81717834599E-10
55193.8466241,12353,6.33657082295E-07,3.81690861746E-10
55193.8874905,12355,6.33357333132E-07,3.81640573376E-10
55193.9079237,12356,6.32443913466E-07,3.81544568306E-10
55193.9283570,12357,6.32716994554E-07,3.81591504118E-10
55193.9487901,12358,6.33212715971E-07,3.81650326272E-10
55193.9692233,12359,6.32526660693E-07,3.81569255324E-10
55193.9896566,12360,6.33493111731E-07,3.81683394685E-10
55194.0100897,12361,6.32253579605E-07,3.81536186911E-10
55194.0305229,12362,6.32195671785E-07,3.81523233846E-10
55194.0509562,12363,6.32173575380E-07,3.81518205009E-10
55194.0713893,12364,6.32502430842E-07,3.81563464542E-10
55194.0918225,12365,6.32531079974E-07,3.81564683654E-10
55194.1122557,12366,6.31959468835E-07,3.81506928223E-10
55194.1326889,12367,6.31669472568E-07,3.81452525350E-10
55194.1531221,12368,6.32988399363E-07,3.81624877309E-10
55194.1735553,12369,6.32707546436E-07,3.81606438240E-10
55194.1939885,12370,6.33251422777E-07,3.81663736504E-10
55194.2144217,12371,6.33168827939E-07,3.81652612107E-10
55194.2348549,12372,6.33695331934E-07,3.81715853542E-10
55194.2552881,12373,6.32644305001E-07,3.81580989277E-10
55194.2757213,12374,6.32837839031E-07,3.81612076633E-10
55194.2961545,12375,6.32863592772E-07,3.81614819635E-10
55194.3165877,12376,6.33393601714E-07,3.81691318913E-10
55194.3370209,12377,6.33402592665E-07,3.81675318068E-10
55194.3574541,12378,6.33514903358E-07,3.81702748088E-10
55194.3778872,12379,6.32997542703E-07,3.81636763651E-10
55194.3983205,12380,6.33055602912E-07,3.81653983608E-10
55194.4187536,12381,6.33841015818E-07,3.81745417008E-10
55194.4391868,12382,6.33167456438E-07,3.81660536335E-10
55194.4596201,12383,6.33218963920E-07,3.81666479506E-10
55194.4800533,12384,6.34761750156E-07,3.81857422923E-10
55194.5004864,12385,6.33893285245E-07,3.81758370073E-10
