# TIME                 TIMECORR        CADENCENO   SAP_FLUX     SAP_FLUX_ERR   SAP_BKG     SAP_BKG_ERR   PDCSAP_FLUX   PDCSAP_FLUX_ERR   SAP_QUALITY   PSF_CENTR1   PSF_CENTR1_ERR   PSF_CENTR2   PSF_CENTR2_ERR   MOM_CENTR1           MOM_CENTR1_ERR   MOM_CENTR2           MOM_CENTR2_ERR   POS_CORR1       POS_CORR2     
  1099.4083262464046   -0.0013332736   48473       12009.703    5.6425962      2640.0493   0.9332743     ""            ""                8             ""           ""               ""           ""               1028.6269404656202   8.1841234E-4     291.08369292041914   8.4968883E-4     ""              ""            
  1099.4287594630441   -0.001333757    48474       12020.627    5.6427164      2640.2344   0.93327296    12247.786     5.740856          0             ""           ""               ""           ""               1028.6222600915362   8.17601E-4       291.08340343136126   8.489564E-4      -0.011871836    -0.10906864   
  1099.449192579923    -0.0013342401   48475       12012.179    5.642837       2640.5679   0.9332717     12238.861     5.742153          0             ""           ""               ""           ""               1028.624829551772    8.180161E-4      291.0849939581454    8.491889E-4      -0.012123592    -0.109237485  
  1099.4696257970281   -0.001334723    48476       12022.372    5.642958       2638.1072   0.93327034    12249.521     5.7413397         0             ""           ""               ""           ""               1028.6243951880206   8.173902E-4      291.0836606729324    8.4867526E-4     -0.011795801    -0.10910381   
  1099.4900588144883   -0.0013352055   48477       12018.982    5.643079       2641.9229   0.93326896    12245.742     5.743465          0             ""           ""               ""           ""               1028.623197844991    8.1801036E-4     291.0851201044252    8.491983E-4      -0.011493176    -0.10921023   
  1099.510491932182    -0.0013356878   48478       12025.879    5.6431994      2639.8628   0.93326765    12252.472     5.745059          0             ""           ""               ""           ""               1028.6229662437438   8.1697485E-4     291.0843572956119    8.4820046E-4     -0.01200752     -0.10928926   
  1099.5309251501021   -0.0013361699   48479       12027.894    5.6433206      2639.789    0.93326634    12254.931     5.7432346         0             ""           ""               ""           ""               1028.6246600722834   8.173386E-4      291.0857534144232    8.484138E-4      -0.011699258    -0.109194666  
  1099.551358268378    -0.0013366516   48480       12027.344    5.643441       2641.3127   0.93326503    12254.158     5.745524          8192          ""           ""               ""           ""               1028.6241028766433   8.1703573E-4     291.0836749314223    8.4830937E-4     -0.0119035      -0.109164745  
  1099.5717912868859   -0.0013371331   48481       12039.523    5.643562       2642.547    0.93326366    12266.255     5.7450128         0             ""           ""               ""           ""               1028.6235638154571   8.1620715E-4     291.08405766444577   8.47421E-4       -0.0119214505   -0.109110735  
  1099.5922245057372   -0.0013376143   48482       12034.06     5.6436825      2640.7544   0.9332623     12260.6       5.746439          0             ""           ""               ""           ""               1028.624603055639    8.163052E-4      291.08587283405836   8.4732944E-4     -0.011726179    -0.10894175   
  1099.612657624828    -0.0013380952   48483       12034.409    5.6438036      2642.335    0.933261      12260.961     5.7486043         0             ""           ""               ""           ""               1028.6248720948001   8.167766E-4      291.08410819421056   8.479837E-4      -0.011750281    -0.1087584    
  1099.6330906441508   -0.0013385759   48484       12023.858    5.643924       2642.8403   0.9332596     12250.302     5.7473526         0             ""           ""               ""           ""               1028.6243427262705   8.180212E-4      291.0857419040148    8.491271E-4      -0.011823207    -0.10866103   
  1099.653523863817    -0.0013390562   48485       12035.083    5.644045       2641.9705   0.9332582     12261.442     5.7480564         0             ""           ""               ""           ""               1028.624654777805    8.164905E-4      291.08584984775996   8.475219E-4      -0.011831748    -0.108568765  
  1099.6739569837227   -0.0013395363   48486       12038.779    5.6441655      2645.3994   0.9332568     12264.949     5.751677          0             ""           ""               ""           ""               1028.6256034774246   8.170728E-4      291.0846913690191    8.482207E-4      -0.011519742    -0.10821242   
  1099.6943902039784   -0.001340016    48487       12039.1455   5.6442866      2645.526    0.9332555     12265.64      5.749985          0             ""           ""               ""           ""               1028.625333360369    8.1689516E-4     291.0848652920205    8.480239E-4      -0.01170805     -0.108304694  
  1099.714823224458    -0.0013404955   48488       12041.751    5.644407       2642.8567   0.9332541     12268.072     5.7510743         0             ""           ""               ""           ""               1028.6250083658747   8.1669743E-4     291.085321781347     8.4778003E-4     -0.011512737    -0.10813841   
  1099.7352563451786   -0.0013409748   48489       12043.368    5.6445274      2648.7554   0.93325275    12269.391     5.75109           0             ""           ""               ""           ""               1028.623176531576    8.163254E-4      291.086868837501     8.472768E-4      -0.011690812    -0.107975475  
  1099.7556894662484   -0.0013414538   48490       12040.254    5.644648       2643.2146   0.9332513     12266.488     5.7521424         0             ""           ""               ""           ""               1028.6232292802515   8.169275E-4      291.0846039264585    8.481183E-4      -0.011612493    -0.10776153   
  1099.7761225875438   -0.0013419325   48491       12054.193    5.6447687      2643.4956   0.93325       12280.678     5.7532477         0             ""           ""               ""           ""               1028.624361531256    8.1583194E-4     291.08538109952826   8.468861E-4      -0.011992683    -0.10780066   
  1099.7965557091957   -0.0013424108   48492       12050.173    5.64489        2643.4487   0.93324864    12276.586     5.752804          0             ""           ""               ""           ""               1028.62347005446     8.1619853E-4     291.08639883189676   8.471839E-4      -0.011519615    -0.10753086   
  1099.8169888310804   -0.0013428889   48493       12045.147    5.6450105      2643.376    0.9332472     12271.766     5.753207          0             ""           ""               ""           ""               1028.6234491415478   8.162162E-4      291.08737925205685   8.471084E-4      -0.011785479    -0.107565776  
  1099.8374219531906   -0.0013433668   48494       12054.218    5.645131       2642.7751   0.93324584    12280.682     5.754332          0             ""           ""               ""           ""               1028.6250717105054   8.156139E-4      291.0846017327631    8.4672106E-4     -0.011523366    -0.10730895   
  1099.8578551756582   -0.0013438443   48495       12048.273    5.6452513      2643.5632   0.9332444     12274.599     5.755009          0             ""           ""               ""           ""               1028.6247690594655   8.1623887E-4     291.0863908621186    8.472028E-4      -0.011449159    -0.10734743   
  1099.878288198357    -0.0013443216   48496       12058.504    5.6453724      2642.7886   0.9332431     12284.505     5.7546563         0             ""           ""               ""           ""               1028.6250365202109   8.1543135E-4     291.0857885349791    8.464172E-4      -0.011269025    -0.10696553   
  1099.8987213213986   -0.0013447986   48497       12060.743    5.645493       2643.6794   0.93324167    12287.075     5.7563424         0             ""           ""               ""           ""               1028.6249702730597   8.151416E-4      291.0851763934396    8.4617606E-4     -0.011428194    -0.10697711   
  1099.919154544681    -0.0013452753   48498       12056.133    5.6456127      2640.1853   0.9332422     12282.328     5.75695           0             ""           ""               ""           ""               1028.625813883677    8.1623276E-4     291.0854075744685    8.4727106E-4     -0.011408367    -0.10671187   
  1099.9395875681948   -0.0013457518   48499       12065.952    5.6457314      2643.996    0.9332427     12292.495     5.756141          0             ""           ""               ""           ""               1028.6249300745217   8.148889E-4      291.086716651545     8.4576604E-4     -0.011332822    -0.10674498   
  1099.9600206920513   -0.001346228    48500       12079.771    5.645851       2643.1282   0.9332432     12306.085     5.7588005         0             ""           ""               ""           ""               1028.624029794757    8.145297E-4      291.08600333338484   8.4547687E-4     -0.011387599    -0.106533796  
  1099.9804539161487   -0.0013467039   48501       12063.389    5.645971       2642.5686   0.93324375    12289.852     5.757134          0             ""           ""               ""           ""               1028.6243476580435   8.1528653E-4     291.08585305899175   8.46271E-4       -0.01149989     -0.106529996  
  1100.0008869405938   -0.0013471794   48502       12073.387    5.64609        2640.9832   0.9332443     12299.9795    5.7583776         0             ""           ""               ""           ""               1028.6244474277576   8.149273E-4      291.0846546201984    8.4601116E-4     -0.011275755    -0.10606909   
  1100.0213200652652   -0.0013476547   48503       12080.495    5.6462092      2647.2979   0.9332448     12306.963     5.7583013         0             ""           ""               ""           ""               1028.626028489065    8.150763E-4      291.0858651445176    8.4602094E-4     -0.011399152    -0.106075406  
