# TIME                 TIMECORR        CADENCENO   SAP_FLUX     SAP_FLUX_ERR   SAP_BKG     SAP_BKG_ERR   PDCSAP_FLUX   PDCSAP_FLUX_ERR   SAP_QUALITY   PSF_CENTR1   PSF_CENTR1_ERR   PSF_CENTR2   PSF_CENTR2_ERR   MOM_CENTR1           MOM_CENTR1_ERR   MOM_CENTR2           MOM_CENTR2_ERR   POS_CORR1       POS_CORR2     
  1472.0967162584493   -0.0013257616   66712       ""           ""             ""          ""            ""            ""                16392         ""           ""               ""           ""               ""                   ""               ""                   ""               ""              ""            
  1472.117149379752    -0.0013262402   66713       11756.896    5.458062       2425.3064   0.86213744    11983.163     5.569322          0             ""           ""               ""           ""               1028.6074558993882   7.8718294E-4     291.0971015785716    8.2398613E-4     -0.01226613     -0.10760296   
  1472.1375826012809   -0.0013267187   66714       11752.505    5.458121       2422.2966   0.8621473     11978.377     5.573555          0             ""           ""               ""           ""               1028.6094918280037   7.8855327E-4     291.0950438210547    8.255779E-4      -0.012319706    -0.10765235   
  1472.1580156231648   -0.0013271968   66715       11762.329    5.458179       2424.4766   0.86215705    11988.39      5.574047          0             ""           ""               ""           ""               1028.6084244211152   7.877601E-4      291.09546057499836   8.247349E-4      -0.012149247    -0.107773356  
  1472.1784488453995   -0.0013276746   66716       11765.21     5.458237       2424.5994   0.8621669     11991.254     5.573762          0             ""           ""               ""           ""               1028.6063899674755   7.8677613E-4     291.096774845975     8.236242E-4      -0.012091176    -0.10769464   
  1472.1988819677426   -0.0013281523   66717       11761.456    5.4582953      2423.118    0.8621767     11987.266     5.5778074         0             ""           ""               ""           ""               1028.6068684976285   7.8726927E-4     291.0954740602782    8.242674E-4      -0.012240092    -0.10778668   
  1472.2193149904415   -0.0013286296   66718       11768.205    5.458354       2427.7812   0.8621865     11994.215     5.5767846         0             ""           ""               ""           ""               1028.6065921952627   7.8673585E-4     291.096317721096     8.2361995E-4     -0.012302897    -0.10788643   
  1472.239748213491    -0.0013291065   66719       11769.945    5.4584117      2424.7087   0.8621963     11995.943     5.5773606         0             ""           ""               ""           ""               1028.6071913695139   7.863142E-4      291.0959416618874    8.231969E-4      -0.012339673    -0.107877545  
  1472.2601813367655   -0.0013295832   66720       11760.195    5.45847        2423.0532   0.86220616    11985.735     5.5775123         0             ""           ""               ""           ""               1028.6080868925912   7.873186E-4      291.0962920371178    8.2417426E-4     -0.012249414    -0.10781649   
  1472.2806143602793   -0.0013300597   66721       11762.007    5.458528       2422.6946   0.86221594    11987.638     5.5770984         0             ""           ""               ""           ""               1028.6089955321381   7.86827E-4       291.0944774465838    8.2382926E-4     -0.012269621    -0.10781338   
  1472.3010475841438   -0.0013305359   66722       11768.115    5.458586       2421.519    0.8622258     11993.7295    5.580794          0             ""           ""               ""           ""               1028.6071013702365   7.8634435E-4     291.0967761217214    8.231277E-4      -0.0122505585   -0.10768359   
  1472.3214807082331   -0.0013310118   66723       11762.171    5.4586444      2426.5056   0.86223555    11987.677     5.57944           0             ""           ""               ""           ""               1028.6054123984982   7.8710634E-4     291.09561442179563   8.2411134E-4     -0.012279821    -0.10764562   
  1472.3419138325626   -0.0013314874   66724       11766.55     5.458702       2425.361    0.8622454     11992.247     5.5799136         0             ""           ""               ""           ""               1028.6081839292249   7.8630814E-4     291.0965221219135    8.2307396E-4     -0.012176136    -0.10750285   
  1472.3623469572412   -0.0013319628   66725       11764.585    5.4587607      2426.3835   0.86225516    11990.093     5.5830927         0             ""           ""               ""           ""               1028.607330422394    7.8691216E-4     291.0960878458851    8.2378177E-4     -0.012269268    -0.10741797   
  1472.382780082262    -0.0013324377   66726       11762.687    5.458819       2426.233    0.86226493    11988.14      5.58104           0             ""           ""               ""           ""               1028.6072291778387   7.8704115E-4     291.09459513620703   8.240858E-4      -0.012266282    -0.107378535  
  1472.403213307407    -0.0013329126   66727       11762.176    5.458877       2429.691    0.86227477    11987.59      5.5836945         0             ""           ""               ""           ""               1028.606893579753    7.8727567E-4     291.0976866166482    8.2399097E-4     -0.011893377    -0.10712331   
  1472.4236463330162   -0.001333387    66728       11771.093    5.4589353      2425.8533   0.8622845     11996.507     5.584446          0             ""           ""               ""           ""               1028.6081263983574   7.866957E-4      291.09720686654344   8.233915E-4      -0.012359992    -0.10709509   
  1472.4440794587354   -0.0013338613   66729       11778.775    5.458993       2426.3083   0.86229426    12004.6       5.5826006         128           ""           ""               ""           ""               1028.6068721353613   7.8682473E-4     291.0964551726145    8.236517E-4      -0.01224738     -0.10706789   
  1472.4645126848118   -0.0013343352   66730       11772.034    5.459051       2426.5315   0.86230403    11997.451     5.583869          0             ""           ""               ""           ""               1028.6067410354553   7.8666455E-4     291.0948839662789    8.236626E-4      -0.01215907     -0.1068355    
  1472.484945811113    -0.0013348089   66731       11764.245    5.45911        2428.873    0.86231387    11989.49      5.585567          0             ""           ""               ""           ""               1028.6059591413596   7.873046E-4      291.0962862876727    8.24198E-4       -0.012235596    -0.10677163   
