# TIME                 TIMECORR       CADENCENO   SAP_FLUX     SAP_FLUX_ERR   SAP_BKG     SAP_BKG_ERR   PDCSAP_FLUX   PDCSAP_FLUX_ERR   SAP_QUALITY   PSF_CENTR1   PSF_CENTR1_ERR   PSF_CENTR2   PSF_CENTR2_ERR   MOM_CENTR1           MOM_CENTR1_ERR   MOM_CENTR2           MOM_CENTR2_ERR   POS_CORR1     POS_CORR2     
  1001.2082249661617   0.0024387462   43667       13057.068    5.4545984      2548.6096   1.0283918     ""            ""                8             ""           ""               ""           ""               1028.748170045785    8.1961515E-4     295.9060654387482    7.853134E-4      ""            ""            
  1001.2286577818741   0.0024380619   43668       13061.812    5.454533       2547.1167   1.028389      13956.181     5.572205          0             ""           ""               ""           ""               1028.7468219620005   8.191723E-4      295.9057959598341    7.8481133E-4     0.02342491    0.017062211   
  1001.2490907973479   0.0024373773   43669       13063.16     5.454468       2548.8809   1.028386      13953.515     5.571612          0             ""           ""               ""           ""               1028.747389380837    8.189947E-4      295.9055968427974    7.8467594E-4     0.02334753    0.017214859   
  1001.2695237125954   0.0024366926   43670       13058.208    5.454402       2547.9253   1.0283831     13948.514     5.5719323         0             ""           ""               ""           ""               1028.7488754591482   8.188589E-4      295.90434195503906   7.846399E-4      0.023240479   0.01712299    
  1001.2899567276036   0.0024360076   43671       13053.908    5.454337       2548.635    1.0283803     13941.758     5.5710697         0             ""           ""               ""           ""               1028.7487399765926   8.1948575E-4     295.9053591596973    7.852276E-4      0.02316251    0.01715861    
  1001.3103895423847   0.0024353224   43672       13054.099    5.454272       2550.9592   1.0283774     13940.806     5.571122          0             ""           ""               ""           ""               1028.7459846793572   8.1959943E-4     295.9058177727761    7.851721E-4      0.02298987    0.017297868   
  1001.3308224571665   0.0024346372   43673       13058.29     5.4542065      2551.3542   1.0283746     13947.707     5.5707283         0             ""           ""               ""           ""               1028.7469062081555   8.1997004E-4     295.9051647350444    7.855853E-4      0.023052251   0.017047325   
  1001.3512554714762   0.0024339515   43674       13044.544    5.4541407      2548.2122   1.0283716     13929.664     5.570827          0             ""           ""               ""           ""               1028.746675444825    8.201385E-4      295.9044928660662    7.857369E-4      0.022932876   0.017189318   
  1001.3716882857916   0.0024332658   43675       13051.703    5.4540753      2551.2217   1.0283687     13938.925     5.5706773         0             ""           ""               ""           ""               1028.745244797484    8.193832E-4      295.9044151388192    7.849293E-4      0.023019664   0.016943654   
  1001.392121199875    0.0024325799   43676       13044.561    5.4540105      2548.3403   1.0283659     13930.14      5.5711627         0             ""           ""               ""           ""               1028.7444245333754   8.20425E-4       295.90575109712506   7.858718E-4      0.023034709   0.016769897   
  1001.412554213719    0.0024318937   43677       13050.458    5.4539447      2548.8748   1.0283629     13936.604     5.570684          0             ""           ""               ""           ""               1028.74730985825     8.197264E-4      295.90508669043356   7.853773E-4      0.02317681    0.016696734   
  1001.4329871273367   0.0024312073   43678       13044.405    5.4538794      2548.965    1.02836       13932.692     5.570663          0             ""           ""               ""           ""               1028.7459829226177   8.200407E-4      295.904463256289     7.8560365E-4     0.023082778   0.016626116   
  1001.4534199407208   0.0024305207   43679       13058.007    5.453814       2549.7935   1.0283571     13943.262     5.570453          0             ""           ""               ""           ""               1028.7475561761646   8.19168E-4       295.906325767325     7.8485114E-4     0.0231519     0.01646695    
  1001.4738529540991   0.002429834    43680       13041.797    5.453748       2551.5056   1.0283542     13929.481     5.5704393         0             ""           ""               ""           ""               1028.7465346688844   8.198368E-4      295.904572597061     7.8544096E-4     0.023351168   0.016112193   
  1001.4942858672512   0.0024291473   43681       13050.387    5.4536834      2545.3933   1.0283513     13937.046     5.57059           0             ""           ""               ""           ""               1028.7469155959081   8.19874E-4       295.9050279398323    7.85497E-4       0.023311099   0.016031506   
  1001.5147186801696   0.0024284602   43682       13042.594    5.453618       2552.661    1.0283483     13930.163     5.57054           0             ""           ""               ""           ""               1028.7463138090857   8.1960735E-4     295.9053144111579    7.852048E-4      0.023443513   0.015788041   
  1001.5351516928495   0.0024277729   43683       13038.934    5.4535527      2546.2913   1.0283455     13928.718     5.570171          0             ""           ""               ""           ""               1028.746942051231    8.200746E-4      295.90491471197305   7.856919E-4      0.023470238   0.015846988   
  1001.5555845053022   0.0024270853   43684       13040.415    5.453487       2549.1372   1.0283425     13926.97      5.570223          0             ""           ""               ""           ""               1028.746260646308    8.197664E-4      295.9046744724441    7.853581E-4      0.023456795   0.015828298   
  1001.5760175175237   0.0024263975   43685       13036.262    5.4534216      2549.6501   1.0283396     13925.989     5.569894          0             ""           ""               ""           ""               1028.7471087094764   8.2064304E-4     295.9041520874311    7.862511E-4      0.023577068   0.015446954   
  1001.5964504295043   0.0024257095   43686       13034.384    5.4533567      2549.9067   1.0283368     13921.556     5.5697103         0             ""           ""               ""           ""               1028.7471339531753   8.2085043E-4     295.9051871452365    7.8644603E-4     0.023699498   0.015465992   
  1001.6168832414915   0.0024250215   43687       13039.514    5.453291       2547.4036   1.0283338     13929.655     5.5697145         0             ""           ""               ""           ""               1028.7475164290386   8.1989414E-4     295.9047477364878    7.8555493E-4     0.02380616    0.015104581   
  1001.6373162532473   0.0024243332   43688       13032.855    5.4532256      2546.4702   1.0283309     13922.985     5.5702186         8192          ""           ""               ""           ""               1028.7461237954328   8.2025793E-4     295.90306165793794   7.85831E-4       0.023926318   0.0148948515  
  1001.6577491647622   0.0024236448   43689       13039.008    5.4531603      2549.506    1.028328      13926.808     5.5700197         0             ""           ""               ""           ""               1028.744958705036    8.203484E-4      295.90510214861786   7.858377E-4      0.023977868   0.014826155   
  1001.6781819760508   0.002422956    43690       13029.236    5.4530945      2549.623    1.028325      13920.241     5.5700927         0             ""           ""               ""           ""               1028.748581467174    8.203562E-4      295.90284122485826   7.8607164E-4     0.023967514   0.01456067    
  1001.6986149871082   0.002422267    43691       13035.61     5.4530296      2547.056    1.0283221     13924.507     5.57003           0             ""           ""               ""           ""               1028.745076940966    8.205447E-4      295.9054565372376    7.860316E-4      0.023906326   0.014682085   
  1001.7190478981574   0.0024215782   43692       13029.331    5.452892       2550.3582   1.0283314     13919.37      5.56998           0             ""           ""               ""           ""               1028.747518601654    8.2050584E-4     295.90450323081365   7.8615575E-4     0.023974165   0.014555845   
