# TIME                TIMECORR       CADENCENO   SAP_FLUX     SAP_FLUX_ERR   SAP_BKG     SAP_BKG_ERR   PDCSAP_FLUX   PDCSAP_FLUX_ERR   SAP_QUALITY   PSF_CENTR1   PSF_CENTR1_ERR   PSF_CENTR2   PSF_CENTR2_ERR   MOM_CENTR1           MOM_CENTR1_ERR   MOM_CENTR2           MOM_CENTR2_ERR   POS_CORR1      POS_CORR2    
  539.4502657201374   0.0029379001   21069       ""           ""             ""          ""            ""            ""                16392         ""           ""               ""           ""               ""                   ""               ""                   ""               ""             ""           
  550.913743529658    0.0031638097   21630       12185.296    6.0439405      1986.1785   1.060592      12395.48      6.208797          0             ""           ""               ""           ""               1032.2552647907746   9.882534E-4      294.84166865795964   8.764531E-4      0.0017629259   0.08113399   
  550.9341773609704   0.003164141    21631       12180.329    6.0438957      1977.9437   1.0605928     12388.849     6.208519          0             ""           ""               ""           ""               1032.256975297917    9.882328E-4      294.8423766110303    8.764439E-4      0.0018557468   0.080943204  
  550.9546112918251   0.0031644718   21632       12183.877    6.0438514      1978.7769   1.0605935     12393.466     6.2086515         0             ""           ""               ""           ""               1032.2570759351481   9.877104E-4      294.84255741411926   8.759981E-4      0.0017996654   0.08105632   
  550.9750453224478   0.0031648024   21633       12187.818    6.043807       1977.2852   1.0605942     12397.07      6.2090964         0             ""           ""               ""           ""               1032.2567641857136   9.873192E-4      294.84162129115094   8.7559863E-4     0.0018558707   0.08088143   
  550.9954791528289   0.0031651328   21634       12179.393    6.0437627      1981.4686   1.0605949     12387.939     6.208377          0             ""           ""               ""           ""               1032.25527283513     9.877788E-4      294.8417393186433    8.7606587E-4     0.0018443905   0.08097571   
  551.0159131832188   0.0031654632   21635       12187.935    6.043718       1982.698    1.0605956     12398.334     6.208196          0             ""           ""               ""           ""               1032.2556497208247   9.876235E-4      294.84303060841125   8.760195E-4      0.0019123323   0.08093243   
  551.0363471131423   0.0031657931   21636       12182.441    6.043673       1976.9872   1.0605963     12391.251     6.2085223         0             ""           ""               ""           ""               1032.2566729911418   9.880239E-4      294.84347148107764   8.7638444E-4     0.0018316509   0.080844834  
  551.0567810425928   0.0031661226   21637       12176.383    6.0436287      1980.5304   1.060597      12385.113     6.2081795         0             ""           ""               ""           ""               1032.255532556349    9.87527E-4       294.84161500937046   8.758472E-4      0.0016445667   0.08078425   
  551.0772149720506   0.003166452    21638       12190.092    6.043584       1980.8744   1.0605977     12399.6875    6.208424          0             ""           ""               ""           ""               1032.2563558021689   9.870682E-4      294.84233689239886   8.7547646E-4     0.0019234231   0.0807971    
  551.0976489012755   0.0031667813   21639       12175.869    6.0435395      1979.7361   1.0605984     12383.782     6.208259          0             ""           ""               ""           ""               1032.25551874309     9.881607E-4      294.8419742769819    8.764505E-4      0.0017968295   0.08063252   
  551.1180828300276   0.00316711     21640       12168.33     6.043495       1981.5531   1.060599      12377.518     6.208019          0             ""           ""               ""           ""               1032.2550482169236   9.884321E-4      294.8419772589066    8.767123E-4      0.0017956442   0.080700606  
  551.138516758554    0.0031674386   21641       12165.597    6.043451       1981.6726   1.0605996     12374.041     6.208956          0             ""           ""               ""           ""               1032.25601513435     9.88855E-4       294.84312949637064   8.771515E-4      0.0018641587   0.080494516  
  551.1589506868477   0.0031677668   21642       12168.07     6.043406       1982.402    1.0606003     12375.981     6.209111          8192          ""           ""               ""           ""               1032.2541156596526   9.892039E-4      294.84214899872705   8.7745086E-4     0.0018133937   0.080457166  
  551.179384615134    0.0031680951   21643       12173.714    6.0433617      1979.8617   1.0606009     12383.318     6.2080083         0             ""           ""               ""           ""               1032.255204532331    9.880194E-4      294.84244176215225   8.7639736E-4     0.0017431147   0.08057106   
  551.1998185427292   0.0031684227   21644       12164.63     6.043317       1980.3755   1.0606015     12372.228     6.208146          0             ""           ""               ""           ""               1032.2560780768583   9.879806E-4      294.8422966235514    8.763339E-4      0.0017414412   0.08040313   
  551.2202524703243   0.0031687503   21645       12173.34     6.043272       1977.4415   1.0606022     12382.037     6.207537          8192          ""           ""               ""           ""               1032.259050983124    9.877607E-4      294.8407366656199    8.759431E-4      0.0017925773   0.08035577   
  551.2406863976794   0.0031690777   21646       12171.081    6.043211       1982.1542   1.0606061     12380.056     6.2075515         0             ""           ""               ""           ""               1032.2564031368643   9.888359E-4      294.8422767107978    8.770801E-4      0.0017549536   0.08030136   
  551.2611204248096   0.0031694048   21647       12168.309    6.043149       1978.5605   1.0606099     12376.047     6.2076044         0             ""           ""               ""           ""               1032.256076692201    9.88883E-4       294.8426732806531    8.771521E-4      0.0018544291   0.08021255   
  551.2815542514727   0.0031697315   21648       12162.665    6.043088       1983.1625   1.0606138     12371.319     6.208009          0             ""           ""               ""           ""               1032.2555978880237   9.883756E-4      294.84142637943114   8.766155E-4      0.0017801682   0.08026027   
  551.3019881778964   0.003170058    21649       12174.788    6.043026       1979.8691   1.0606177     12383.364     6.208154          0             ""           ""               ""           ""               1032.257258880088    9.878692E-4      294.843381419579     8.762532E-4      0.0018022801   0.080103196  
  551.3224222040953   0.003170384    21650       12165.483    6.0429645      1978.6534   1.0606215     12373.204     6.2083            0             ""           ""               ""           ""               1032.2550474526233   9.88261E-4       294.8419590820863    8.765518E-4      0.0017360066   0.08011892   
  551.3428560300599   0.00317071     21651       12163.079    6.042903       1978.3079   1.0606253     12372.045     6.2083955         0             ""           ""               ""           ""               1032.2564404051968   9.894418E-4      294.8419182507474    8.775466E-4      0.0018013236   0.08013564   
  551.3632900557859   0.0031710358   21652       12163.541    6.0428414      1982.392    1.0606292     12371.287     6.207455          0             ""           ""               ""           ""               1032.2552337772788   9.887554E-4      294.84118933410457   8.7691087E-4     0.0017370048   0.08005187   
  551.3837239812856   0.0031713613   21653       12167.028    6.0427794      1978.0098   1.0606331     12375.449     6.207345          0             ""           ""               ""           ""               1032.25702150473     9.876817E-4      294.8406404600098    8.758573E-4      0.0017627623   0.07992825   
  551.4041578065517   0.0031716865   21654       12168.069    6.0427184      1978.2039   1.0606368     12376.947     6.207877          0             ""           ""               ""           ""               1032.2553275894718   9.888008E-4      294.8414352753116    8.769492E-4      0.0017767423   0.07985443   
  551.4245918313463   0.0031720113   21655       12167.639    6.0426564      1984.8921   1.0606406     12375.634     6.207658          0             ""           ""               ""           ""               1032.2565541289641   9.890087E-4      294.8406289685927    8.770297E-4      0.001774478    0.079730995  
  551.4450256561468   0.0031723361   21656       12171.192    6.042595       1978.6294   1.0606444     12380.548     6.206709          0             ""           ""               ""           ""               1032.2555421029283   9.882904E-4      294.84130028124207   8.764631E-4      0.0017956889   0.079820275  
  551.4654595804823   0.0031726605   21657       12155.072    6.0425334      1979.9087   1.0606481     12362.561     6.2069006         0             ""           ""               ""           ""               1032.2583126471086   9.895767E-4      294.8421704471443    8.775772E-4      0.0017192207   0.079665385  
  551.4858936045785   0.0031729846   21658       12161.402    6.042472       1978.0898   1.0606518     12368.763     6.206477          0             ""           ""               ""           ""               1032.2579780400106   9.890931E-4      294.84038613473416   8.770184E-4      0.001755757    0.07956268   
  551.5063274284475   0.0031733084   21659       12150.155    6.04241        1977.4404   1.0606555     12358.852     6.206623          0             ""           ""               ""           ""               1032.2569658065377   9.90344E-4       294.84299460098686   8.7834167E-4     0.0018199704   0.07964771   
  551.5267613520846   0.003173632    21660       12151.895    6.0423484      1980.4014   1.0606593     12359.124     6.206563          0             ""           ""               ""           ""               1032.2566870311114   9.903641E-4      294.84193822585934   8.7828084E-4     0.0017619741   0.0794111    
  551.5471953754823   0.0031739555   21661       12151.683    6.042287       1975.0975   1.0606629     12359.408     6.2068005         0             ""           ""               ""           ""               1032.2565787519857   9.892919E-4      294.84108768735143   8.772618E-4      0.0017745679   0.079431735  
  551.56762919842     0.0031742784   21662       12140.011    6.042225       1976.9119   1.0606666     12347.585     6.2064724         0             ""           ""               ""           ""               1032.2586510497945   9.903356E-4      294.84264839251836   8.7823195E-4     0.0017498756   0.079432644  
  551.5880631213586   0.0031746014   21663       12156.225    6.042164       1983.9434   1.0606703     12363.565     6.2063546         0             ""           ""               ""           ""               1032.2550150865304   9.892472E-4      294.84062640426066   8.77217E-4       0.0017121588   0.07925313   
  551.6084971438249   0.0031749238   21664       12143.839    6.042102       1982.0924   1.0606738     12352.094     6.2068076         0             ""           ""               ""           ""               1032.255201639352    9.894324E-4      294.840410175839     8.773512E-4      0.001710018    0.07935671   
  551.628931066065    0.003175246    21665       12148.929    6.0420403      1974.2715   1.0606774     12356.19      6.2062974         0             ""           ""               ""           ""               1032.256288133722    9.896832E-4      294.8409166862522    8.7757024E-4     0.001776262    0.079212844  
  551.649364988305    0.0031755683   21666       12143.798    6.041979       1978.5138   1.060681      12350.594     6.206206          0             ""           ""               ""           ""               1032.2557124608957   9.907059E-4      294.84085178067943   8.784806E-4      0.0017349989   0.07912652   
  551.6697989100721   0.00317589     21667       12144.463    6.041917       1984.1672   1.0606847     12352.609     6.2062974         128           ""           ""               ""           ""               1032.2559042930438   9.896455E-4      294.84056046959904   8.775046E-4      0.0017426364   0.079180785  
  551.6902328313809   0.0031762114   21668       12147.339    6.0418553      1979.1372   1.0606881     12354.3125    6.2065825         0             ""           ""               ""           ""               1032.2564498896586   9.89925E-4       294.84115402496604   8.777713E-4      0.0017523068   0.07900781   
  551.7106667526823   0.0031765327   21669       12136.864    6.0417933      1975.6327   1.0606917     12344.012     6.2062016         0             ""           ""               ""           ""               1032.2541449412563   9.896067E-4      294.8397551821694    8.7744533E-4     0.0017098385   0.0790281    
  551.7311006737582   0.0031768538   21670       12148.727    6.041727       1982.5652   1.0606862     12356.465     6.205973          0             ""           ""               ""           ""               1032.253956592978    9.904584E-4      294.84152310728655   8.7833626E-4     0.0017150539   0.078896046  
  551.7515345943684   0.0031771744   21671       12139.521    6.04166        1979.2899   1.0606807     12346.425     6.205814          8192          ""           ""               ""           ""               1032.258093043606    9.906248E-4      294.8395992001423    8.7822066E-4     0.0017523016   0.07877159   
  551.7719686147393   0.0031774947   21672       12144.496    6.041593       1976.5369   1.0606754     12352.482     6.2051454         0             ""           ""               ""           ""               1032.2542479694978   9.898957E-4      294.8398309014302    8.777052E-4      0.0017196798   0.078854695  
  551.792402435116    0.0031778151   21673       12133.531    6.041526       1978.7826   1.0606699     12340.025     6.2058744         0             ""           ""               ""           ""               1032.2563991845723   9.918347E-4      294.8410977992522    8.794548E-4      0.0016360994   0.078726366  
  551.8128363550277   0.003178135    21674       12146.697    6.041459       1982.7065   1.0606644     12353.281     6.205522          0             ""           ""               ""           ""               1032.257625194696    9.906718E-4      294.84275888894985   8.7851036E-4     0.001718467    0.0786527    
  551.8332703747001   0.0031784547   21675       12149.95     6.0413923      1979.6766   1.0606589     12358.291     6.205731          0             ""           ""               ""           ""               1032.2584856934095   9.900015E-4      294.83965795632355   8.776621E-4      0.0018017222   0.0787165    
  551.8537041939126   0.003178774    21676       12134.184    6.041325       1980.6227   1.0606534     12340.5205    6.2055464         0             ""           ""               ""           ""               1032.2568448178972   9.911307E-4      294.8398498812464    8.787269E-4      0.0017766447   0.07854498   
  551.8741381131258   0.0031790931   21677       12141.708    6.0412583      1977.0343   1.060648      12348.586     6.2052116         0             ""           ""               ""           ""               1032.2568636194087   9.904497E-4      294.84070029879797   8.781853E-4      0.001664204    0.078578874  
  551.8945721320997   0.003179412    21678       12130.4375   6.041191       1977.9999   1.0606425     12337.732     6.2057576         0             ""           ""               ""           ""               1032.254471898735    9.916836E-4      294.8433655839334    8.7954756E-4     0.0017889513   0.078387104  
  551.9150059506137   0.0031797306   21679       12137.606    6.0411243      1980.7296   1.0606369     12343.755     6.205059          0             ""           ""               ""           ""               1032.2574233594532   9.907645E-4      294.8395686000431    8.783656E-4      0.0017571988   0.07838928   
  551.9354398688956   0.003180049    21680       12142.285    6.041057       1979.6284   1.0606314     12350.11      6.204866          0             ""           ""               ""           ""               1032.256515211501    9.908743E-4      294.8403232730011    8.7854563E-4     0.0016886736   0.07841201   
  551.9558738869382   0.003180367    21681       12141.473    6.0409904      1978.5656   1.0606259     12347.897     6.2054105         0             ""           ""               ""           ""               1032.255252700556    9.908455E-4      294.84083162173243   8.78595E-4       0.001735823    0.078245655  
  551.9763077047537   0.0031806848   21682       12140.271    6.0409236      1979.8832   1.0606203     12346.509     6.205328          0             ""           ""               ""           ""               1032.2551426260184   9.904273E-4      294.83987070889816   8.781573E-4      0.001688658    0.07817189   
  551.9967417223379   0.0031810023   21683       12128.377    6.0408564      1981.5931   1.0606148     12335.786     6.204597          0             ""           ""               ""           ""               1032.2559586343523   9.91061E-4       294.84070580125945   8.7875687E-4     0.0017408688   0.078174986  
  552.0171756396812   0.0031813197   21684       12129.253    6.0407896      1978.7909   1.0606093     12335.041     6.2049503         0             ""           ""               ""           ""               1032.25693770813     9.905491E-4      294.8387760257528    8.7813335E-4     0.0016690945   0.07809942   
  552.0376094567982   0.0031816368   21685       12131.839    6.0407224      1982.5995   1.0606036     12338.168     6.204785          0             ""           ""               ""           ""               1032.2571295738671   9.915353E-4      294.84003901601204   8.7909447E-4     0.0016608471   0.07801923   
  552.0580434734511   0.0031819534   21686       12126.134    6.0406556      1979.7352   1.0605981     12333.139     6.2042665         0             ""           ""               ""           ""               1032.2542823092763   9.907176E-4      294.840262598376     8.7847E-4        0.0016660412   0.077979855  
  552.0784773898631   0.0031822699   21687       12131.396    6.0405884      1979.187    1.0605925     12337.39      6.2038846         0             ""           ""               ""           ""               1032.2578741228835   9.904134E-4      294.8383760426317    8.779571E-4      0.0016508973   0.07792391   
  552.0989112062816   0.0031825863   21688       12135.386    6.0405216      1978.5457   1.0605869     12342.2       6.203941          0             ""           ""               ""           ""               1032.254754946528    9.898441E-4      294.84072045263713   8.7771623E-4     0.001651792    0.07793818   
  552.119345222236    0.0031829022   21689       12129.186    6.0404544      1975.2289   1.0605813     12335.455     6.204286          0             ""           ""               ""           ""               1032.2556744168946   9.908881E-4      294.8412929477853    8.786575E-4      0.0017490438   0.07770522   
  552.1397791379495   0.003183218    21690       12131.315    6.0403876      1979.8665   1.0605757     12336.426     6.204104          0             ""           ""               ""           ""               1032.2555992102464   9.914085E-4      294.8416843575262    8.791504E-4      0.001731272    0.077777386  
  552.1602129532039   0.0031835332   21691       12126.443    6.0403204      1977.0527   1.0605701     12333.53      6.203429          0             ""           ""               ""           ""               1032.256397182543    9.90876E-4       294.8400547975129    8.785353E-4      0.0016656236   0.07777492   
  552.1806469684598   0.0031838485   21692       12137.941    6.0402536      1980.8734   1.0605645     12343.828     6.203603          0             ""           ""               ""           ""               1032.2563136797871   9.901472E-4      294.83928056031857   8.7783544E-4     0.0017945952   0.07762162   
  552.2010808834748   0.0031841635   21693       12127.222    6.0401864      1979.4614   1.0605588     12333.308     6.2037582         0             ""           ""               ""           ""               1032.2546252472796   9.921239E-4      294.84187550446245   8.798286E-4      0.0017305905   0.077572264  
  552.2215146980307   0.003184478    21694       12124.356    6.0402355      1978.9985   1.0605553     12331.193     6.2033663         0             ""           ""               ""           ""               1032.256016077445    9.917372E-4      294.8394417717414    8.792686E-4      0.0016345893   0.07752549   
  552.2419487123552   0.0031847924   21695       12140.526    6.040285       1976.8948   1.0605519     12346.57      6.2037916         0             ""           ""               ""           ""               1032.256170971696    9.898549E-4      294.83827045723206   8.7751274E-4     0.0017447663   0.07739679   
  552.2623826264389   0.0031851064   21696       12126.12     6.0403337      1974.2599   1.0605484     12332.366     6.2031746         0             ""           ""               ""           ""               1032.2575170515067   9.906641E-4      294.839750767142     8.7830034E-4     0.0016878425   0.07748567   
  552.2828164402963   0.0031854203   21697       12118.684    6.040383       1976.0828   1.060545      12324.736     6.203989          0             ""           ""               ""           ""               1032.2538902481665   9.921195E-4      294.83910319925      8.7965274E-4     0.0016518263   0.07735056   
  552.3032504539224   0.003185734    21698       12118.241    6.040432       1979.77     1.0605415     12323.444     6.2040462         0             ""           ""               ""           ""               1032.2555447667132   9.911342E-4      294.83975126822156   8.787808E-4      0.0017010868   0.07722906   
  552.3236843673076   0.0031860473   21699       12129.082    6.0404806      1975.7285   1.0605379     12335.844     6.203357          0             ""           ""               ""           ""               1032.254665360861    9.90438E-4       294.8390128447676    8.7813794E-4     0.0016976009   0.077234596  
  552.344118380468    0.0031863605   21700       12135.254    6.04053        1977.6567   1.0605345     12341.082     6.2032676         0             ""           ""               ""           ""               1032.2556836059834   9.908234E-4      294.84173183671317   8.786518E-4      0.0017029452   0.07716315   
  552.3645521931612   0.0031866732   21701       12125.54     6.040579       1981.9359   1.060531      12330.898     6.2043214         0             ""           ""               ""           ""               1032.2556683844575   9.913245E-4      294.84081887887044   8.79032E-4       0.0017178874   0.07705808   
  552.3849861056151   0.0031869856   21702       12111.221    6.040628       1975.9696   1.0605276     12317.491     6.2045474         0             ""           ""               ""           ""               1032.2555023925113   9.926017E-4      294.8391528788527    8.800497E-4      0.0015849987   0.077113174  
  552.405420118077    0.003187298    21703       12126.079    6.040677       1978.3647   1.0605241     12331.461     6.2038045         0             ""           ""               ""           ""               1032.255398029226    9.915123E-4      294.8396024508977    8.791224E-4      0.0017202357   0.07694281   
  552.4258539300718   0.00318761     21704       12129.33     6.0407257      1974.5183   1.0605205     12335.308     6.2044377         0             ""           ""               ""           ""               1032.2573189198065   9.9072E-4        294.83956518010035   8.7836286E-4     0.001709248    0.076909855  
  552.4462878418271   0.0031879218   21705       12128.801    6.0407753      1978.6007   1.0605171     12335.054     6.2042027         0             ""           ""               ""           ""               1032.2552134544592   9.904461E-4      294.8405528801226    8.782571E-4      0.0015978678   0.07684221   
  552.4667218531249   0.0031882331   21706       12112.677    6.0408244      1977.5481   1.0605135     12317.359     6.2038493         0             ""           ""               ""           ""               1032.2549784201174   9.91759E-4       294.84048012134997   8.7942544E-4     0.001742185    0.0766142    
  552.4871556644212   0.0031885444   21707       12114.652    6.040873       1976.8461   1.06051       12320.9375    6.2047057         0             ""           ""               ""           ""               1032.2569892750266   9.920779E-4      294.83845628360893   8.795034E-4      0.0015336905   0.07670997   
  552.5075895752452   0.0031888552   21708       12129.017    6.040922       1980.4103   1.0605066     12334.574     6.203436          0             ""           ""               ""           ""               1032.25520472066     9.910973E-4      294.83810083482507   8.7866344E-4     0.0016983789   0.07657037   
  552.5280235860773   0.003189166    21709       12134.506    6.040971       1977.8859   1.060503      12339.846     6.2046146         0             ""           ""               ""           ""               1032.2550514387171   9.903389E-4      294.8384152041       8.7802095E-4     0.0016729714   0.07654281   
  552.5484573964422   0.0031894764   21710       12122.235    6.0410204      1976.7129   1.0604995     12328.353     6.2038693         0             ""           ""               ""           ""               1032.2561283168416   9.913688E-4      294.83849073693625   8.7891053E-4     0.0016398411   0.07660983   
  552.5688913065678   0.0031897866   21711       12136.634    6.0410695      1977.3967   1.0604961     12341.946     6.204011          0             ""           ""               ""           ""               1032.2556565032287   9.901695E-4      294.839324605128     8.779244E-4      0.0017060293   0.07642873   
  552.5893253164686   0.0031900965   21712       12119.342    6.041118       1981.876    1.0604925     12324.805     6.2032447         8192          ""           ""               ""           ""               1032.2568481090234   9.921702E-4      294.83903007503307   8.796441E-4      0.0016422827   0.07636615   
  552.6097592261358   0.0031904061   21713       12129.042    6.0411677      1978.3401   1.0604889     12335.289     6.2044215         0             ""           ""               ""           ""               1032.2561728074693   9.914915E-4      294.8386057035468    8.7903405E-4     0.0016352822   0.07630593   
  552.6301931355629   0.0031907156   21714       12125.41     6.041217       1978.2091   1.0604855     12330.485     6.2041903         0             ""           ""               ""           ""               1032.2557320008714   9.919038E-4      294.84018590750975   8.795308E-4      0.0015947291   0.076269366  
  552.6506270445316   0.0031910245   21715       12131.478    6.0412655      1973.8405   1.060482      12338.017     6.205109          0             ""           ""               ""           ""               1032.255892074202    9.908221E-4      294.8395205769473    8.785207E-4      0.0017076833   0.07624908   
  552.671060953493    0.0031913335   21716       12133.84     6.0413146      1979.6537   1.0604784     12339.564     6.204402          0             ""           ""               ""           ""               1032.2563490914663   9.912145E-4      294.83801244652443   8.787479E-4      0.001643096    0.07612352   
  552.691494861996    0.003191642    21717       12145.252    6.041364       1980.1671   1.060475      12350.761     6.204266          8192          ""           ""               ""           ""               1032.2575464062747   9.899326E-4      294.83866459956806   8.776258E-4      0.0015828968   0.07608861   
  552.7119287702662   0.0031919503   21718       12138.572    6.041398       1976.6998   1.0604806     12345.374     6.204696          0             ""           ""               ""           ""               1032.2552602102546   9.905789E-4      294.8390167871564    8.782929E-4      0.0016067029   0.07609028   
  552.7323626783036   0.0031922583   21719       12127.632    6.041433       1977.8813   1.0604862     12332.754     6.2047305         0             ""           ""               ""           ""               1032.2543685669016   9.915378E-4      294.83778019718      8.7908003E-4     0.001609013    0.075955786  
  552.7527965861009   0.003192566    21720       12135.178    6.041467       1981.3057   1.0604918     12340.14      6.204206          0             ""           ""               ""           ""               1032.2573772641013   9.912663E-4      294.8394495062163    8.788734E-4      0.0016461516   0.07586562   
  552.7732304934398   0.0031928734   21721       12136.731    6.041502       1978.5862   1.0604975     12342.824     6.2046432         0             ""           ""               ""           ""               1032.255947363945    9.903184E-4      294.8388419765546    8.780319E-4      0.0015016679   0.07590611   
  552.7936644007714   0.0031931808   21722       12143.541    6.0415363      1975.3818   1.0605031     12348.837     6.204394          0             ""           ""               ""           ""               1032.256866013304    9.897717E-4      294.83797141420007   8.7745767E-4     0.0016790375   0.07574717   
  552.8140983076446   0.0031934876   21723       12136.996    6.041571       1982.0989   1.0605087     12342.612     6.2047367         0             ""           ""               ""           ""               1032.256772974827    9.91166E-4       294.8391597663207    8.78784E-4       0.001595302    0.07576856   
  552.8345322145178   0.0031937945   21724       12142.626    6.0416055      1988.6779   1.0605143     12348.601     6.2049103         0             ""           ""               ""           ""               1032.2559106539347   9.899535E-4      294.838759463803     8.777062E-4      0.0015805284   0.07562042   
  552.8549660209246   0.003194101    21725       12149.489    6.0416403      1974.369    1.06052       12354.82      6.2042265         0             ""           ""               ""           ""               1032.254526849692    9.889767E-4      294.8390475718056    8.7690237E-4     0.0016873066   0.07551337   
  552.8754000270928   0.003194407    21726       12137.721    6.041675       1974.449    1.0605257     12344.031     6.2046423         0             ""           ""               ""           ""               1032.2563840377502   9.898926E-4      294.8385287334269    8.7762345E-4     0.0016307078   0.07553879   
  552.8958339330347   0.003194713    21727       12146.874    6.0417094      1980.9894   1.0605313     12352.435     6.204024          0             ""           ""               ""           ""               1032.2577442878085   9.907592E-4      294.83827252478744   8.783336E-4      0.0015469069   0.07543585   
  552.916267738743    0.0031950187   21728       12128.62     6.041744       1977.5599   1.0605369     12333.192     6.205076          0             ""           ""               ""           ""               1032.2563286638283   9.914555E-4      294.8386256556919    8.7901956E-4     0.0016408248   0.07537331   
  552.9367017439799   0.003195324    21729       12132.831    6.0417786      1982.9474   1.0605425     12339.165     6.20473           0             ""           ""               ""           ""               1032.2555235741443   9.915659E-4      294.8384749695505    8.791311E-4      0.0015726133   0.075420104  
  552.9571356492233   0.0031956292   21730       12147.566    6.0418134      1977.2068   1.0605481     12352.767     6.2042575         0             ""           ""               ""           ""               1032.2554947939793   9.88837E-4       294.83806954521117   8.76684E-4       0.0015804069   0.075271234  
  552.9775696539946   0.003195934    21731       12147.931    6.0418477      1982.2391   1.0605537     12353.442     6.2045712         128           ""           ""               ""           ""               1032.2554595309914   9.903273E-4      294.8398173793373    8.7813474E-4     0.0016722239   0.07517726   
  552.9980034585387   0.0031962385   21732       12152.262    6.0418825      1979.3285   1.0605594     12358.5625    6.205342          0             ""           ""               ""           ""               1032.2552745333055   9.896016E-4      294.8387540583719    8.774199E-4      0.0015773106   0.07522988   
  553.0184373628508   0.0031965428   21733       12151.519    6.041917       1977.1542   1.0605649     12356.583     6.2043366         0             ""           ""               ""           ""               1032.2561799487305   9.894207E-4      294.83898256541636   8.7725057E-4     0.0016294732   0.074919045  
  553.0388713669236   0.003196847    21734       ""           ""             ""          ""            ""            ""                36            ""           ""               ""           ""               ""                   ""               ""                   ""               ""             ""           
  553.0593051707692   0.0031971508   21735       12151.608    6.041986       1980.9716   1.0605762     12357.717     6.204118          0             ""           ""               ""           ""               1032.2572382173253   9.896874E-4      294.83752352707836   8.773516E-4      0.0014597824   0.07505732   
  553.07973907415     0.0031974541   21736       12151.323    6.042021       1977.7697   1.0605817     12356.54      6.204915          0             ""           ""               ""           ""               1032.2554956925237   9.894513E-4      294.8387242632783    8.7728177E-4     0.0014641364   0.07497156   
  553.1001730775242   0.0031977575   21737       12155.822    6.0420556      1975.8062   1.0605874     12362.201     6.204178          0             ""           ""               ""           ""               1032.2540709451082   9.889079E-4      294.83863911360214   8.768361E-4      0.0014868703   0.075022765  
  553.1206069804393   0.0031980604   21738       12158.937    6.04209        1977.7856   1.0605929     12364.672     6.2049775         0             ""           ""               ""           ""               1032.2550648867714   9.897561E-4      294.83722022960893   8.7745744E-4     0.0015439255   0.07484977   
  553.1410407831208   0.0031983631   21739       12154.65     6.0421247      1975.7357   1.0605986     12360.027     6.2055616         0             ""           ""               ""           ""               1032.2543038234155   9.889882E-4      294.83812980199144   8.7686547E-4     0.0015541344   0.07471209   
  553.1614747855638   0.0031986656   21740       12165.668    6.042159       1980.8137   1.0606041     12372.895     6.204525          8192          ""           ""               ""           ""               1032.255695839739    9.892748E-4      294.83682318737135   8.769855E-4      0.0013846193   0.07483389   
  553.1819086877804   0.0031989678   21741       12149.898    6.042194       1977.732    1.0606097     12355.211     6.204905          0             ""           ""               ""           ""               1032.256686625799    9.904632E-4      294.83801338304      8.780968E-4      0.0015500329   0.07460665   
  553.2023424897634   0.0031992698   21742       12171.216    6.042169       1978.4323   1.0606053     12377.378     6.2047067         0             ""           ""               ""           ""               1032.2555290531577   9.881122E-4      294.8374883981434    8.760095E-4      0.0016198363   0.07470054   
  553.2227764915078   0.0031995715   21743       12158.977    6.042144       1982.645    1.0606008     12365.233     6.205134          0             ""           ""               ""           ""               1032.2547804723577   9.890575E-4      294.83751975576      8.7687257E-4     0.0015643369   0.074552655  
  553.2432103927931   0.0031998728   21744       12166.589    6.042119       1980.1261   1.0605962     12372.252     6.2041235         0             ""           ""               ""           ""               1032.2534763921174   9.887631E-4      294.83897856241435   8.76756E-4       0.0015127755   0.07445463   
  553.2636441940776   0.003200174    21745       12154.389    6.0420947      1985.2789   1.0605917     12360.679     6.2051477         0             ""           ""               ""           ""               1032.2542646331303   9.897777E-4      294.83888236449116   8.776268E-4      0.0014663994   0.074430205  
  553.2840781948908   0.003200475    21746       12160.4795   6.04207        1974.0555   1.0605872     12366.206     6.2053432         0             ""           ""               ""           ""               1032.2565540840128   9.878527E-4      294.8363114666706    8.756682E-4      0.001513026    0.07432651   
  553.3045120954775   0.0032007755   21747       12160.783    6.0420446      1982.753    1.0605828     12366.497     6.2042227         0             ""           ""               ""           ""               1032.2560399788904   9.886309E-4      294.8379112269246    8.764895E-4      0.0015445234   0.07425979   
  553.3249460958323   0.0032010758   21748       12154.575    6.0420203      1977.9098   1.0605782     12360.974     6.2051187         0             ""           ""               ""           ""               1032.2548526219816   9.891959E-4      294.83773330732095   8.7701314E-4     0.001516021    0.07416013   
  553.3453798959454   0.003201376    21749       12161.742    6.0419955      1982.6335   1.0605737     12367.383     6.204474          0             ""           ""               ""           ""               1032.2537065850458   9.881849E-4      294.83935232938796   8.7626843E-4     0.0015533294   0.07404371   
  553.3658137956008   0.0032016756   21750       12160.792    6.0419707      1977.3014   1.0605692     12365.824     6.2047396         0             ""           ""               ""           ""               1032.256293594675    9.892622E-4      294.83785158781654   8.7704015E-4     0.0015227525   0.07396438   
  553.3862477952571   0.0032019753   21751       12153.49     6.0419455      1978.5173   1.0605646     12359.3955    6.2047114         0             ""           ""               ""           ""               1032.2535378909683   9.899648E-4      294.83840930808526   8.777847E-4      0.0014478768   0.074030064  
