# TIME                 TIMECORR        CADENCENO   SAP_FLUX     SAP_FLUX_ERR   SAP_BKG     SAP_BKG_ERR   PDCSAP_FLUX   PDCSAP_FLUX_ERR   SAP_QUALITY   PSF_CENTR1   PSF_CENTR1_ERR   PSF_CENTR2   PSF_CENTR2_ERR   MOM_CENTR1           MOM_CENTR1_ERR   MOM_CENTR2           MOM_CENTR2_ERR   POS_CORR1       POS_CORR2     
  1182.7370748279063   -7.961921E-4    52551       14017.52     5.140656       2903.709    0.823647      ""            ""                8             ""           ""               ""           ""               1032.676399406943    7.0799445E-4     291.46228383387404   6.1309873E-4     ""              ""            
  1182.7575091172039   -7.955028E-4    52552       14033.062    5.1406326      2901.5754   0.8236433     13939.736     5.2221336         0             ""           ""               ""           ""               1032.67602587917     7.067337E-4      291.4641605290186    6.11987E-4       -0.001048561    -0.029749788  
  1182.7779433067335   -7.9481327E-4   52553       14029.342    5.1406093      2907.242    0.82363963    13942.486     5.2249246         0             ""           ""               ""           ""               1032.6772274747693   7.083781E-4      291.4614612679493    6.133976E-4      -0.0013914513   -0.030291377  
  1182.7983776963738   -7.941236E-4    52554       14020.483    5.140586       2906.7214   0.8236359     13940.061     5.2268677         0             ""           ""               ""           ""               1032.6776621598037   7.083616E-4      291.4606803331202    6.133765E-4      -0.0014163841   -0.030914228  
  1182.8188119862534   -7.9343375E-4   52555       14023.427    5.140562       2902.6338   0.82363224    13948.915     5.2241864         0             ""           ""               ""           ""               1032.6749057910904   7.0789224E-4     291.4614158363034    6.131859E-4      -0.0015451028   -0.03140642   
  1182.8392463763594   -7.9274364E-4   52556       14023.782    5.1405387      2901.4712   0.8236285     13952.196     5.2284613         0             ""           ""               ""           ""               1032.6776562996656   7.082265E-4      291.4606949731331    6.1327085E-4     -0.0017725717   -0.03167385   
  1182.8596805665875   -7.920534E-4    52557       14027.104    5.1405153      2898.285    0.82362473    13963.001     5.228688          0             ""           ""               ""           ""               1032.675111126513    7.07554E-4       291.4601351459737    6.1292684E-4     -0.0016624185   -0.032752227  
  1182.8801148570492   -7.9136295E-4   52558       14030.903    5.140492       2902.4172   0.82362086    13970.662     5.23269           0             ""           ""               ""           ""               1032.6764410281608   7.073564E-4      291.4599234635624    6.126557E-4      -0.0015279527   -0.032691304  
  1182.9005492476208   -7.906724E-4    52559       14013.837    5.1404686      2903.103    0.8236171     13954.725     5.2329955         8192          ""           ""               ""           ""               1032.6770443901164   7.085582E-4      291.4605643803867    6.136311E-4      -0.0017905812   -0.032933354  
  1182.920983438431    -7.8998157E-4   52560       14008.681    5.140445       2897.9668   0.8236133     13955.658     5.2319875         0             ""           ""               ""           ""               1032.6760241134234   7.085187E-4      291.46017739148334   6.137011E-4      -0.0021363657   -0.033993993  
  1182.9414177294748   -7.892905E-4    52561       14011.947    5.140422       2902.6113   0.82360953    13961.075     5.2350345         0             ""           ""               ""           ""               1032.6759511488885   7.08795E-4       291.4595967423718    6.1397045E-4     -0.001778947    -0.03398534   
  1182.9618521206285   -7.8859937E-4   52562       14015.993    5.140398       2897.2993   0.8236057     13966.925     5.2320065         0             ""           ""               ""           ""               1032.6766214052645   7.081207E-4      291.46005477323234   6.1332097E-4     -0.0021245056   -0.034118526  
  1182.9822863119625   -7.8790804E-4   52563       14002.168    5.1403747      2898.923    0.8236019     13957.305     5.232016          0             ""           ""               ""           ""               1032.676417745084    7.0884806E-4     291.4589049251338    6.140101E-4      -0.0022801666   -0.034541555  
  1183.0027206035302   -7.872165E-4    52564       13998.901    5.1403513      2896.2703   0.82359797    13954.7705    5.2332745         8192          ""           ""               ""           ""               1032.6758316082423   7.088721E-4      291.46008317782247   6.1404915E-4     -0.002010978    -0.034474373  
  1183.023154995266    -7.8652473E-4   52565       14013.378    5.140328       2898.2825   0.82359415    13971.5625    5.234206          0             ""           ""               ""           ""               1032.6763531855745   7.085104E-4      291.45824891598926   6.1375514E-4     -0.0022049064   -0.03496094   
  1183.043589187182    -7.858328E-4    52566       14009.198    5.1403046      2896.695    0.8235902     13967.722     5.236228          0             ""           ""               ""           ""               1032.6769353283078   7.082586E-4      291.4589242477955    6.13472E-4       -0.002074484    -0.03484058   
  1183.0640235792744   -7.851407E-4    52567       14002.926    5.1402802      2892.475    0.82358634    13959.701     5.2341566         0             ""           ""               ""           ""               1032.6750210622354   7.084616E-4      291.458248569442     6.1383686E-4     -0.0022588607   -0.034900658  
  1183.0844578715914   -7.844484E-4    52568       14017.576    5.140257       2895.0964   0.8235824     13977.15      5.233581          0             ""           ""               ""           ""               1032.6771375072399   7.078868E-4      291.458978360431     6.131425E-4      -0.0020827006   -0.035149306  
